filepath,emotion
features/mel_specs/03-01-01-01-02-01-18.png,neutral
features/mel_specs/03-01-01-01-02-02-18.png,neutral
features/mel_specs/03-01-02-01-01-01-18.png,calm
features/mel_specs/03-01-02-01-01-02-18.png,calm
features/mel_specs/03-01-02-01-02-01-18.png,calm
features/mel_specs/03-01-02-01-02-02-18.png,calm
features/mel_specs/03-01-02-02-01-01-18.png,calm
features/mel_specs/03-01-02-02-01-02-18.png,calm
features/mel_specs/03-01-02-02-02-01-18.png,calm
features/mel_specs/03-01-02-02-02-02-18.png,calm
features/mel_specs/03-01-03-01-01-01-18.png,happy
features/mel_specs/03-01-03-01-01-02-18.png,happy
features/mel_specs/03-01-03-01-02-01-18.png,happy
features/mel_specs/03-01-03-01-02-02-18.png,happy
features/mel_specs/03-01-03-02-01-01-18.png,happy
features/mel_specs/03-01-03-02-01-02-18.png,happy
features/mel_specs/03-01-03-02-02-01-18.png,happy
features/mel_specs/03-01-03-02-02-02-18.png,happy
features/mel_specs/03-01-04-01-01-01-18.png,sad
features/mel_specs/03-01-04-01-01-02-18.png,sad
features/mel_specs/03-01-04-01-02-01-18.png,sad
features/mel_specs/03-01-04-01-02-02-18.png,sad
features/mel_specs/03-01-04-02-01-01-18.png,sad
features/mel_specs/03-01-04-02-01-02-18.png,sad
features/mel_specs/03-01-04-02-02-01-18.png,sad
features/mel_specs/03-01-04-02-02-02-18.png,sad
features/mel_specs/03-01-05-01-01-01-18.png,angry
features/mel_specs/03-01-05-01-01-02-18.png,angry
features/mel_specs/03-01-05-01-02-01-18.png,angry
features/mel_specs/03-01-05-01-02-02-18.png,angry
features/mel_specs/03-01-05-02-01-01-18.png,angry
features/mel_specs/03-01-05-02-01-02-18.png,angry
features/mel_specs/03-01-05-02-02-01-18.png,angry
features/mel_specs/03-01-05-02-02-02-18.png,angry
features/mel_specs/03-01-06-01-01-01-18.png,fear
features/mel_specs/03-01-06-01-01-02-18.png,fear
features/mel_specs/03-01-06-01-02-01-18.png,fear
features/mel_specs/03-01-06-01-02-02-18.png,fear
features/mel_specs/03-01-06-02-01-01-18.png,fear
features/mel_specs/03-01-06-02-01-02-18.png,fear
features/mel_specs/03-01-06-02-02-01-18.png,fear
features/mel_specs/03-01-06-02-02-02-18.png,fear
features/mel_specs/03-01-07-01-01-01-18.png,disgust
features/mel_specs/03-01-07-01-01-02-18.png,disgust
features/mel_specs/03-01-07-01-02-01-18.png,disgust
features/mel_specs/03-01-07-01-02-02-18.png,disgust
features/mel_specs/03-01-07-02-01-01-18.png,disgust
features/mel_specs/03-01-07-02-01-02-18.png,disgust
features/mel_specs/03-01-07-02-02-01-18.png,disgust
features/mel_specs/03-01-07-02-02-02-18.png,disgust
features/mel_specs/03-01-08-01-01-01-18.png,surprise
features/mel_specs/03-01-08-01-01-02-18.png,surprise
features/mel_specs/03-01-08-01-02-01-18.png,surprise
features/mel_specs/03-01-08-01-02-02-18.png,surprise
features/mel_specs/03-01-08-02-01-01-18.png,surprise
features/mel_specs/03-01-08-02-01-02-18.png,surprise
features/mel_specs/03-01-08-02-02-01-18.png,surprise
features/mel_specs/03-01-08-02-02-02-18.png,surprise
features/mel_specs/03-01-01-01-01-01-19.png,neutral
features/mel_specs/03-01-01-01-01-02-19.png,neutral
features/mel_specs/03-01-01-01-02-01-19.png,neutral
features/mel_specs/03-01-01-01-02-02-19.png,neutral
features/mel_specs/03-01-02-01-01-01-19.png,calm
features/mel_specs/03-01-02-01-01-02-19.png,calm
features/mel_specs/03-01-02-01-02-01-19.png,calm
features/mel_specs/03-01-02-01-02-02-19.png,calm
features/mel_specs/03-01-02-02-01-01-19.png,calm
features/mel_specs/03-01-02-02-01-02-19.png,calm
features/mel_specs/03-01-02-02-02-01-19.png,calm
features/mel_specs/03-01-02-02-02-02-19.png,calm
features/mel_specs/03-01-03-01-01-01-19.png,happy
features/mel_specs/03-01-03-01-01-02-19.png,happy
features/mel_specs/03-01-03-01-02-01-19.png,happy
features/mel_specs/03-01-03-01-02-02-19.png,happy
features/mel_specs/03-01-03-02-01-01-19.png,happy
features/mel_specs/03-01-03-02-01-02-19.png,happy
features/mel_specs/03-01-03-02-02-01-19.png,happy
features/mel_specs/03-01-03-02-02-02-19.png,happy
features/mel_specs/03-01-04-01-01-01-19.png,sad
features/mel_specs/03-01-04-01-01-02-19.png,sad
features/mel_specs/03-01-04-01-02-01-19.png,sad
features/mel_specs/03-01-04-01-02-02-19.png,sad
features/mel_specs/03-01-04-02-01-01-19.png,sad
features/mel_specs/03-01-04-02-01-02-19.png,sad
features/mel_specs/03-01-04-02-02-01-19.png,sad
features/mel_specs/03-01-04-02-02-02-19.png,sad
features/mel_specs/03-01-05-01-01-01-19.png,angry
features/mel_specs/03-01-05-01-01-02-19.png,angry
features/mel_specs/03-01-05-01-02-01-19.png,angry
features/mel_specs/03-01-05-01-02-02-19.png,angry
features/mel_specs/03-01-05-02-01-01-19.png,angry
features/mel_specs/03-01-05-02-01-02-19.png,angry
features/mel_specs/03-01-05-02-02-01-19.png,angry
features/mel_specs/03-01-05-02-02-02-19.png,angry
features/mel_specs/03-01-06-01-01-01-19.png,fear
features/mel_specs/03-01-06-01-01-02-19.png,fear
features/mel_specs/03-01-06-01-02-01-19.png,fear
features/mel_specs/03-01-06-01-02-02-19.png,fear
features/mel_specs/03-01-06-02-01-01-19.png,fear
features/mel_specs/03-01-06-02-01-02-19.png,fear
features/mel_specs/03-01-06-02-02-01-19.png,fear
features/mel_specs/03-01-06-02-02-02-19.png,fear
features/mel_specs/03-01-07-01-01-01-19.png,disgust
features/mel_specs/03-01-07-01-01-02-19.png,disgust
features/mel_specs/03-01-07-01-02-01-19.png,disgust
features/mel_specs/03-01-07-01-02-02-19.png,disgust
features/mel_specs/03-01-07-02-01-01-19.png,disgust
features/mel_specs/03-01-07-02-01-02-19.png,disgust
features/mel_specs/03-01-07-02-02-01-19.png,disgust
features/mel_specs/03-01-07-02-02-02-19.png,disgust
features/mel_specs/03-01-08-01-01-01-19.png,surprise
features/mel_specs/03-01-08-01-01-02-19.png,surprise
features/mel_specs/03-01-08-01-02-01-19.png,surprise
features/mel_specs/03-01-08-01-02-02-19.png,surprise
features/mel_specs/03-01-08-02-01-01-19.png,surprise
features/mel_specs/03-01-08-02-01-02-19.png,surprise
features/mel_specs/03-01-08-02-02-01-19.png,surprise
features/mel_specs/03-01-08-02-02-02-19.png,surprise
features/mel_specs/03-01-01-01-01-01-20.png,neutral
features/mel_specs/03-01-01-01-01-02-20.png,neutral
features/mel_specs/03-01-01-01-02-01-20.png,neutral
features/mel_specs/03-01-01-01-02-02-20.png,neutral
features/mel_specs/03-01-02-01-01-01-20.png,calm
features/mel_specs/03-01-02-01-01-02-20.png,calm
features/mel_specs/03-01-02-01-02-01-20.png,calm
features/mel_specs/03-01-02-01-02-02-20.png,calm
features/mel_specs/03-01-02-02-01-01-20.png,calm
features/mel_specs/03-01-02-02-01-02-20.png,calm
features/mel_specs/03-01-02-02-02-01-20.png,calm
features/mel_specs/03-01-02-02-02-02-20.png,calm
features/mel_specs/03-01-03-01-01-01-20.png,happy
features/mel_specs/03-01-03-01-01-02-20.png,happy
features/mel_specs/03-01-03-01-02-01-20.png,happy
features/mel_specs/03-01-03-01-02-02-20.png,happy
features/mel_specs/03-01-03-02-01-01-20.png,happy
features/mel_specs/03-01-03-02-01-02-20.png,happy
features/mel_specs/03-01-03-02-02-01-20.png,happy
features/mel_specs/03-01-03-02-02-02-20.png,happy
features/mel_specs/03-01-04-01-01-01-20.png,sad
features/mel_specs/03-01-04-01-01-02-20.png,sad
features/mel_specs/03-01-04-01-02-01-20.png,sad
features/mel_specs/03-01-04-01-02-02-20.png,sad
features/mel_specs/03-01-04-02-01-01-20.png,sad
features/mel_specs/03-01-04-02-01-02-20.png,sad
features/mel_specs/03-01-04-02-02-01-20.png,sad
features/mel_specs/03-01-04-02-02-02-20.png,sad
features/mel_specs/03-01-05-01-01-01-20.png,angry
features/mel_specs/03-01-05-01-01-02-20.png,angry
features/mel_specs/03-01-05-01-02-01-20.png,angry
features/mel_specs/03-01-05-01-02-02-20.png,angry
features/mel_specs/03-01-05-02-01-01-20.png,angry
features/mel_specs/03-01-05-02-01-02-20.png,angry
features/mel_specs/03-01-05-02-02-01-20.png,angry
features/mel_specs/03-01-05-02-02-02-20.png,angry
features/mel_specs/03-01-06-01-01-01-20.png,fear
features/mel_specs/03-01-06-01-01-02-20.png,fear
features/mel_specs/03-01-06-01-02-01-20.png,fear
features/mel_specs/03-01-06-01-02-02-20.png,fear
features/mel_specs/03-01-06-02-01-01-20.png,fear
features/mel_specs/03-01-06-02-01-02-20.png,fear
features/mel_specs/03-01-06-02-02-01-20.png,fear
features/mel_specs/03-01-06-02-02-02-20.png,fear
features/mel_specs/03-01-07-01-01-01-20.png,disgust
features/mel_specs/03-01-07-01-01-02-20.png,disgust
features/mel_specs/03-01-07-01-02-01-20.png,disgust
features/mel_specs/03-01-07-01-02-02-20.png,disgust
features/mel_specs/03-01-07-02-01-01-20.png,disgust
features/mel_specs/03-01-07-02-01-02-20.png,disgust
features/mel_specs/03-01-07-02-02-01-20.png,disgust
features/mel_specs/03-01-07-02-02-02-20.png,disgust
features/mel_specs/03-01-08-01-01-01-20.png,surprise
features/mel_specs/03-01-08-01-01-02-20.png,surprise
features/mel_specs/03-01-08-01-02-01-20.png,surprise
features/mel_specs/03-01-08-01-02-02-20.png,surprise
features/mel_specs/03-01-08-02-01-01-20.png,surprise
features/mel_specs/03-01-08-02-01-02-20.png,surprise
features/mel_specs/03-01-08-02-02-01-20.png,surprise
features/mel_specs/03-01-08-02-02-02-20.png,surprise
features/mel_specs/03-01-01-01-01-01-21.png,neutral
features/mel_specs/03-01-01-01-01-02-21.png,neutral
features/mel_specs/03-01-01-01-02-01-21.png,neutral
features/mel_specs/03-01-01-01-02-02-21.png,neutral
features/mel_specs/03-01-02-01-01-01-21.png,calm
features/mel_specs/03-01-02-01-01-02-21.png,calm
features/mel_specs/03-01-02-01-02-01-21.png,calm
features/mel_specs/03-01-02-01-02-02-21.png,calm
features/mel_specs/03-01-02-02-01-01-21.png,calm
features/mel_specs/03-01-02-02-01-02-21.png,calm
features/mel_specs/03-01-02-02-02-01-21.png,calm
features/mel_specs/03-01-02-02-02-02-21.png,calm
features/mel_specs/03-01-03-01-01-01-21.png,happy
features/mel_specs/03-01-03-01-01-02-21.png,happy
features/mel_specs/03-01-03-01-02-01-21.png,happy
features/mel_specs/03-01-03-01-02-02-21.png,happy
features/mel_specs/03-01-03-02-01-01-21.png,happy
features/mel_specs/03-01-03-02-01-02-21.png,happy
features/mel_specs/03-01-03-02-02-01-21.png,happy
features/mel_specs/03-01-03-02-02-02-21.png,happy
features/mel_specs/03-01-04-01-01-01-21.png,sad
features/mel_specs/03-01-04-01-01-02-21.png,sad
features/mel_specs/03-01-04-01-02-01-21.png,sad
features/mel_specs/03-01-04-01-02-02-21.png,sad
features/mel_specs/03-01-04-02-01-01-21.png,sad
features/mel_specs/03-01-04-02-01-02-21.png,sad
features/mel_specs/03-01-04-02-02-01-21.png,sad
features/mel_specs/03-01-04-02-02-02-21.png,sad
features/mel_specs/03-01-05-01-01-01-21.png,angry
features/mel_specs/03-01-05-01-01-02-21.png,angry
features/mel_specs/03-01-05-01-02-01-21.png,angry
features/mel_specs/03-01-05-01-02-02-21.png,angry
features/mel_specs/03-01-05-02-01-01-21.png,angry
features/mel_specs/03-01-05-02-01-02-21.png,angry
features/mel_specs/03-01-05-02-02-01-21.png,angry
features/mel_specs/03-01-05-02-02-02-21.png,angry
features/mel_specs/03-01-06-01-01-01-21.png,fear
features/mel_specs/03-01-06-01-01-02-21.png,fear
features/mel_specs/03-01-06-01-02-01-21.png,fear
features/mel_specs/03-01-06-01-02-02-21.png,fear
features/mel_specs/03-01-06-02-01-01-21.png,fear
features/mel_specs/03-01-06-02-01-02-21.png,fear
features/mel_specs/03-01-06-02-02-01-21.png,fear
features/mel_specs/03-01-06-02-02-02-21.png,fear
features/mel_specs/03-01-07-01-01-01-21.png,disgust
features/mel_specs/03-01-07-01-01-02-21.png,disgust
features/mel_specs/03-01-07-01-02-01-21.png,disgust
features/mel_specs/03-01-07-01-02-02-21.png,disgust
features/mel_specs/03-01-07-02-01-01-21.png,disgust
features/mel_specs/03-01-07-02-01-02-21.png,disgust
features/mel_specs/03-01-07-02-02-01-21.png,disgust
features/mel_specs/03-01-07-02-02-02-21.png,disgust
features/mel_specs/03-01-08-01-01-01-21.png,surprise
features/mel_specs/03-01-08-01-01-02-21.png,surprise
features/mel_specs/03-01-08-01-02-01-21.png,surprise
features/mel_specs/03-01-08-01-02-02-21.png,surprise
features/mel_specs/03-01-08-02-01-01-21.png,surprise
features/mel_specs/03-01-08-02-01-02-21.png,surprise
features/mel_specs/03-01-08-02-02-01-21.png,surprise
features/mel_specs/03-01-08-02-02-02-21.png,surprise
features/mel_specs/03-01-01-01-01-01-22.png,neutral
features/mel_specs/03-01-01-01-01-02-22.png,neutral
features/mel_specs/03-01-01-01-02-01-22.png,neutral
features/mel_specs/03-01-01-01-02-02-22.png,neutral
features/mel_specs/03-01-02-01-01-01-22.png,calm
features/mel_specs/03-01-02-01-01-02-22.png,calm
features/mel_specs/03-01-02-01-02-01-22.png,calm
features/mel_specs/03-01-02-01-02-02-22.png,calm
features/mel_specs/03-01-02-02-01-01-22.png,calm
features/mel_specs/03-01-02-02-01-02-22.png,calm
features/mel_specs/03-01-02-02-02-01-22.png,calm
features/mel_specs/03-01-02-02-02-02-22.png,calm
features/mel_specs/03-01-03-01-01-01-22.png,happy
features/mel_specs/03-01-03-01-01-02-22.png,happy
features/mel_specs/03-01-03-01-02-01-22.png,happy
features/mel_specs/03-01-03-01-02-02-22.png,happy
features/mel_specs/03-01-03-02-01-01-22.png,happy
features/mel_specs/03-01-03-02-01-02-22.png,happy
features/mel_specs/03-01-03-02-02-01-22.png,happy
features/mel_specs/03-01-03-02-02-02-22.png,happy
features/mel_specs/03-01-04-01-01-01-22.png,sad
features/mel_specs/03-01-04-01-01-02-22.png,sad
features/mel_specs/03-01-04-01-02-01-22.png,sad
features/mel_specs/03-01-04-01-02-02-22.png,sad
features/mel_specs/03-01-04-02-01-01-22.png,sad
features/mel_specs/03-01-04-02-01-02-22.png,sad
features/mel_specs/03-01-04-02-02-01-22.png,sad
features/mel_specs/03-01-04-02-02-02-22.png,sad
features/mel_specs/03-01-05-01-01-01-22.png,angry
features/mel_specs/03-01-05-01-01-02-22.png,angry
features/mel_specs/03-01-05-01-02-01-22.png,angry
features/mel_specs/03-01-05-01-02-02-22.png,angry
features/mel_specs/03-01-05-02-01-01-22.png,angry
features/mel_specs/03-01-05-02-01-02-22.png,angry
features/mel_specs/03-01-05-02-02-01-22.png,angry
features/mel_specs/03-01-05-02-02-02-22.png,angry
features/mel_specs/03-01-06-01-01-01-22.png,fear
features/mel_specs/03-01-06-01-01-02-22.png,fear
features/mel_specs/03-01-06-01-02-01-22.png,fear
features/mel_specs/03-01-06-01-02-02-22.png,fear
features/mel_specs/03-01-06-02-01-01-22.png,fear
features/mel_specs/03-01-06-02-01-02-22.png,fear
features/mel_specs/03-01-06-02-02-01-22.png,fear
features/mel_specs/03-01-06-02-02-02-22.png,fear
features/mel_specs/03-01-07-01-01-01-22.png,disgust
features/mel_specs/03-01-07-01-01-02-22.png,disgust
features/mel_specs/03-01-07-01-02-01-22.png,disgust
features/mel_specs/03-01-07-01-02-02-22.png,disgust
features/mel_specs/03-01-07-02-01-01-22.png,disgust
features/mel_specs/03-01-07-02-01-02-22.png,disgust
features/mel_specs/03-01-07-02-02-01-22.png,disgust
features/mel_specs/03-01-07-02-02-02-22.png,disgust
features/mel_specs/03-01-08-01-01-01-22.png,surprise
features/mel_specs/03-01-08-01-01-02-22.png,surprise
features/mel_specs/03-01-08-01-02-01-22.png,surprise
features/mel_specs/03-01-08-01-02-02-22.png,surprise
features/mel_specs/03-01-08-02-01-01-22.png,surprise
features/mel_specs/03-01-08-02-01-02-22.png,surprise
features/mel_specs/03-01-08-02-02-01-22.png,surprise
features/mel_specs/03-01-08-02-02-02-22.png,surprise
features/mel_specs/03-01-01-01-01-01-23.png,neutral
features/mel_specs/03-01-01-01-01-02-23.png,neutral
features/mel_specs/03-01-01-01-02-01-23.png,neutral
features/mel_specs/03-01-01-01-02-02-23.png,neutral
features/mel_specs/03-01-02-01-01-01-23.png,calm
features/mel_specs/03-01-02-01-01-02-23.png,calm
features/mel_specs/03-01-02-01-02-01-23.png,calm
features/mel_specs/03-01-02-01-02-02-23.png,calm
features/mel_specs/03-01-02-02-01-01-23.png,calm
features/mel_specs/03-01-02-02-01-02-23.png,calm
features/mel_specs/03-01-02-02-02-01-23.png,calm
features/mel_specs/03-01-02-02-02-02-23.png,calm
features/mel_specs/03-01-03-01-01-01-23.png,happy
features/mel_specs/03-01-03-01-01-02-23.png,happy
features/mel_specs/03-01-03-01-02-01-23.png,happy
features/mel_specs/03-01-03-01-02-02-23.png,happy
features/mel_specs/03-01-03-02-01-01-23.png,happy
features/mel_specs/03-01-03-02-01-02-23.png,happy
features/mel_specs/03-01-03-02-02-01-23.png,happy
features/mel_specs/03-01-03-02-02-02-23.png,happy
features/mel_specs/03-01-04-01-01-01-23.png,sad
features/mel_specs/03-01-04-01-01-02-23.png,sad
features/mel_specs/03-01-04-01-02-01-23.png,sad
features/mel_specs/03-01-04-01-02-02-23.png,sad
features/mel_specs/03-01-04-02-01-01-23.png,sad
features/mel_specs/03-01-04-02-01-02-23.png,sad
features/mel_specs/03-01-04-02-02-01-23.png,sad
features/mel_specs/03-01-04-02-02-02-23.png,sad
features/mel_specs/03-01-05-01-01-01-23.png,angry
features/mel_specs/03-01-05-01-01-02-23.png,angry
features/mel_specs/03-01-05-01-02-01-23.png,angry
features/mel_specs/03-01-05-01-02-02-23.png,angry
features/mel_specs/03-01-05-02-01-01-23.png,angry
features/mel_specs/03-01-05-02-01-02-23.png,angry
features/mel_specs/03-01-05-02-02-01-23.png,angry
features/mel_specs/03-01-05-02-02-02-23.png,angry
features/mel_specs/03-01-06-01-01-01-23.png,fear
features/mel_specs/03-01-06-01-01-02-23.png,fear
features/mel_specs/03-01-06-01-02-01-23.png,fear
features/mel_specs/03-01-06-01-02-02-23.png,fear
features/mel_specs/03-01-06-02-01-01-23.png,fear
features/mel_specs/03-01-06-02-01-02-23.png,fear
features/mel_specs/03-01-06-02-02-01-23.png,fear
features/mel_specs/03-01-06-02-02-02-23.png,fear
features/mel_specs/03-01-07-01-01-01-23.png,disgust
features/mel_specs/03-01-07-01-01-02-23.png,disgust
features/mel_specs/03-01-07-01-02-01-23.png,disgust
features/mel_specs/03-01-07-01-02-02-23.png,disgust
features/mel_specs/03-01-07-02-01-01-23.png,disgust
features/mel_specs/03-01-07-02-01-02-23.png,disgust
features/mel_specs/03-01-07-02-02-01-23.png,disgust
features/mel_specs/03-01-07-02-02-02-23.png,disgust
features/mel_specs/03-01-08-01-01-01-23.png,surprise
features/mel_specs/03-01-08-01-01-02-23.png,surprise
features/mel_specs/03-01-08-01-02-01-23.png,surprise
features/mel_specs/03-01-08-01-02-02-23.png,surprise
features/mel_specs/03-01-08-02-01-01-23.png,surprise
features/mel_specs/03-01-08-02-01-02-23.png,surprise
features/mel_specs/03-01-08-02-02-01-23.png,surprise
features/mel_specs/03-01-08-02-02-02-23.png,surprise
features/mel_specs/03-01-01-01-01-01-24.png,neutral
features/mel_specs/03-01-01-01-01-02-24.png,neutral
features/mel_specs/03-01-01-01-02-01-24.png,neutral
features/mel_specs/03-01-01-01-02-02-24.png,neutral
features/mel_specs/03-01-02-01-01-01-24.png,calm
features/mel_specs/03-01-02-01-01-02-24.png,calm
features/mel_specs/03-01-02-01-02-01-24.png,calm
features/mel_specs/03-01-02-01-02-02-24.png,calm
features/mel_specs/03-01-02-02-01-01-24.png,calm
features/mel_specs/03-01-02-02-01-02-24.png,calm
features/mel_specs/03-01-02-02-02-01-24.png,calm
features/mel_specs/03-01-02-02-02-02-24.png,calm
features/mel_specs/03-01-03-01-01-01-24.png,happy
features/mel_specs/03-01-03-01-01-02-24.png,happy
features/mel_specs/03-01-03-01-02-01-24.png,happy
features/mel_specs/03-01-03-01-02-02-24.png,happy
features/mel_specs/03-01-03-02-01-01-24.png,happy
features/mel_specs/03-01-03-02-01-02-24.png,happy
features/mel_specs/03-01-03-02-02-01-24.png,happy
features/mel_specs/03-01-03-02-02-02-24.png,happy
features/mel_specs/03-01-04-01-01-01-24.png,sad
features/mel_specs/03-01-04-01-01-02-24.png,sad
features/mel_specs/03-01-04-01-02-01-24.png,sad
features/mel_specs/03-01-04-01-02-02-24.png,sad
features/mel_specs/03-01-04-02-01-01-24.png,sad
features/mel_specs/03-01-04-02-01-02-24.png,sad
features/mel_specs/03-01-04-02-02-01-24.png,sad
features/mel_specs/03-01-04-02-02-02-24.png,sad
features/mel_specs/03-01-05-01-01-01-24.png,angry
features/mel_specs/03-01-05-01-01-02-24.png,angry
features/mel_specs/03-01-05-01-02-01-24.png,angry
features/mel_specs/03-01-05-01-02-02-24.png,angry
features/mel_specs/03-01-05-02-01-01-24.png,angry
features/mel_specs/03-01-05-02-01-02-24.png,angry
features/mel_specs/03-01-05-02-02-01-24.png,angry
features/mel_specs/03-01-05-02-02-02-24.png,angry
features/mel_specs/03-01-06-01-01-01-24.png,fear
features/mel_specs/03-01-06-01-01-02-24.png,fear
features/mel_specs/03-01-06-01-02-01-24.png,fear
features/mel_specs/03-01-06-01-02-02-24.png,fear
features/mel_specs/03-01-06-02-01-01-24.png,fear
features/mel_specs/03-01-06-02-01-02-24.png,fear
features/mel_specs/03-01-06-02-02-01-24.png,fear
features/mel_specs/03-01-06-02-02-02-24.png,fear
features/mel_specs/03-01-07-01-01-01-24.png,disgust
features/mel_specs/03-01-07-01-01-02-24.png,disgust
features/mel_specs/03-01-07-01-02-01-24.png,disgust
features/mel_specs/03-01-07-01-02-02-24.png,disgust
features/mel_specs/03-01-07-02-01-01-24.png,disgust
features/mel_specs/03-01-07-02-01-02-24.png,disgust
features/mel_specs/03-01-07-02-02-01-24.png,disgust
features/mel_specs/03-01-07-02-02-02-24.png,disgust
features/mel_specs/03-01-08-01-01-01-24.png,surprise
features/mel_specs/03-01-08-01-01-02-24.png,surprise
features/mel_specs/03-01-08-01-02-01-24.png,surprise
features/mel_specs/03-01-08-01-02-02-24.png,surprise
features/mel_specs/03-01-08-02-01-01-24.png,surprise
features/mel_specs/03-01-08-02-01-02-24.png,surprise
features/mel_specs/03-01-08-02-02-01-24.png,surprise
features/mel_specs/03-01-08-02-02-02-24.png,surprise
